chrom,strand,position,weight_sg,weight_berth,read_density,leading_clip_length,trailing_clip_length,junction_start_cnt,junction_end_cnt,junction_cross_cnt,label
chr2,+,63603651,0,15,16,37,36,0,0,18,0
chr2,+,63605278,0,12,11,395,78,0,10,10,0
chr2,+,63605936,0,7,8,490,58,1,9,11,0
chr2,+,63821537,1,0,1,7,89,0,0,0,0
chr2,+,63840968,26,0,16,29,39,0,0,0,1
chr2,+,63841850,9,0,7,20,73,0,0,6,1
chr2,+,63855511,3,0,1,40,12,0,0,8,0
chr2,+,63857827,1,0,1,449,34,0,2,3,0
chr2,+,63882464,1,0,4,48,69,0,6,1,0
chr2,+,63884992,5,0,4,60,16,0,0,5,0
chr2,+,63887399,2,0,2,64,85,0,4,0,0
chr2,+,63841000,0,3,18,30,38,0,0,0,1
chr2,-,63892137,4,0,2,38,184,0,0,0,0
chr2,+,64005098,1,0,1,7,686,0,0,0,0
chr2,-,63963617,1,0,1,330,9,0,0,0,0
chr2,-,64011014,1,0,1,14,64,0,0,1,0
chr2,-,64092848,4,0,4,68,55,0,0,0,0
chr2,-,64102835,2,0,1,63,60,0,0,3,0
chr2,-,64139287,2,0,1,148,12,0,0,3,0
chr2,+,64074844,1,0,1,79,18,0,0,0,0
chr2,+,64154877,1,0,1,473,4,0,0,2,0
chr2,+,64228460,3,0,3,45,46,0,0,1,0
chr2,+,64260220,1,0,1,98,76,0,0,0,0
chr2,+,64454998,1,0,1,58,76,0,0,0,0
chr2,-,64589332,1,0,1,567,169,1,0,0,0
chr2,-,64594124,1,0,1,23,59,0,0,0,0
chr2,+,64524351,4,0,2,39,227,0,0,0,1
chr2,+,64529844,1,0,1,14,62,0,0,1,0
chr2,+,64569089,3,3,3,44,80,0,2,1,0
chr2,+,64584593,37,34,35,37,28,0,0,5,0
chr2,+,64632277,1,0,1,23,11,0,0,2,0
chr2,-,64613410,1,0,1,117,207,1,0,0,0
chr2,-,64635623,1,0,1,91,17,0,0,1,0
chr2,-,64638931,1,0,1,61,11,0,0,3,0
chr2,+,64871348,1,0,1,21,75,0,0,0,0
chr2,+,64882477,1,0,1,88,816,0,0,0,0
chr2,+,64904113,1,0,1,68,13,0,0,0,0
chr2,+,64911783,7,0,7,44,85,5,0,1,0
chr2,+,64929533,1,0,1,69,0,0,0,1,0
chr2,-,64757001,1,0,1,72,13,0,0,0,0
chr2,-,64762151,1,0,1,109,45,0,0,1,0
chr2,-,64847247,2,0,2,53,118,0,0,1,0
chr2,-,64852017,1,0,1,102,82,0,0,2,0
chr2,-,64882470,13,0,13,61,88,0,0,1,0
chr2,-,64887453,1,0,1,17,63,0,0,7,0
chr2,-,64899713,1,0,1,87,14,0,0,8,0
chr2,-,64902132,4,0,2,51,41,0,0,9,0
chr2,-,64911783,11,0,11,27,50,10,0,10,0
chr2,-,64912694,1,0,1,6,51,0,0,20,0
chr2,-,64917213,1,0,1,48,64,1,0,15,0
chr2,-,64932487,0,10,0,0,0,0,0,4,0
chr2,+,64959682,1,0,1,503,15,0,0,0,0
chr2,+,64979547,2,0,2,55,17,2,0,1,0
chr2,+,65030751,1,0,1,66,25,0,0,0,1
chr2,+,65056472,1,0,1,1810,87,1,0,0,0
chr2,+,65058505,1,0,1,9,15,0,0,1,0
chr2,+,65076995,1,0,1,69,0,0,0,1,0
chr2,+,65077660,1,0,1,2,77,0,0,2,0
chr2,-,64979547,2,0,2,54,24,2,0,0,0
chr2,-,65011445,1,0,1,66,42,0,0,2,0
chr2,-,65035306,1,0,1,11,11,1,0,1,0
chr2,-,65036023,7,0,7,30,43,5,0,2,0
chr2,-,65057453,1,0,1,465,326,1,0,1,0
chr2,-,65065598,1,0,1,19,55,0,0,2,0
chr2,-,65086862,79,0,1,75,74,0,0,3,0
chr2,-,65097792,2,0,2,61,34,0,0,11,0
chr2,-,65104233,1,0,1,17,62,0,0,9,0
chr2,-,65112520,1,0,1,7,66,0,0,8,0
chr2,-,65204969,9,0,9,49,55,0,0,1,0
chr2,-,65222986,1,0,1,14,158,0,0,1,0
chr2,-,65056198,0,13,0,0,0,0,0,2,0
chr2,-,65130127,0,66,0,0,0,2,0,1,0
chr2,-,65206284,0,9,0,0,0,0,0,1,0
chr2,+,65087870,3,0,3,33,369,0,0,0,0
chr2,+,65098532,1,0,1,79,9,0,0,1,0
chr2,+,65204973,8,8,8,53,57,0,0,1,0
chr2,+,65227763,44,0,11,38,102,0,0,1,0
chr2,+,65227780,0,24,21,25,122,0,0,1,0
chr2,+,65253742,0,7,2,24,68,1,1,6,0
chr2,-,65269333,3,0,3,20,72,0,0,0,0
chr2,-,65344202,1,0,1,78,7,0,0,0,0
chr2,+,67398306,7,0,6,44,39,0,0,0,1
chr2,+,68042269,1,0,1,119,65,0,0,0,0
chr2,-,68042199,107,0,103,14,23,0,0,0,0
chr2,-,68047328,0,15,0,0,0,11,0,0,0
chr2,-,68053139,0,3,0,0,0,3,0,9,0
chr2,+,68129804,2,0,1,74,6,0,0,0,0
chr2,-,68128287,2,0,2,26,77,0,0,0,0
chr2,-,68129862,1,0,1,78,1278,0,0,1,0
chr2,-,68131763,1,0,1,89,351,1,0,2,0
chr2,-,68134498,1,0,1,18,299,0,0,3,0
chr2,+,68157850,29,25,15,35,51,0,0,0,1
chr2,+,68161681,1,0,1,1,81,0,1,3,0
chr2,+,68164358,1,0,1,250,39,0,0,4,0
chr2,+,68173111,1,0,1,1,66,0,0,5,0
chr2,-,68163426,1,0,1,125,7,0,0,0,0
chr2,-,68207878,1,0,1,152,90,0,0,0,0
chr2,-,68387745,2,0,1,59,0,0,0,0,0
chr2,-,68392178,1,0,1,33,65,1,0,2,0
chr2,-,68395683,1,0,1,116,74,0,0,3,0
chr2,-,68424806,1,0,1,1973,26,1,0,1,0
chr2,-,68425260,1,0,1,2033,28,1,0,2,0
chr2,-,68449575,3,0,3,151,74,1,0,3,0
chr2,-,68450368,3,0,1,2,136,0,0,6,0
chr2,-,68451373,1,0,1,5118,9215,0,0,8,0
chr2,-,68451779,1,0,1,1380,13,0,1,8,0
chr2,-,68466238,1,0,1,103,16,0,0,8,0
chr2,-,68519152,0,12,0,0,0,0,0,4,0
chr2,+,68185438,1,0,1,6,78,0,0,0,0
chr2,+,68202634,1,0,1,9,255,0,0,1,0
chr2,+,68365120,98,0,7,45,30,0,0,1,0
chr2,+,68380325,2,4,12,82,48,0,3,1,0
chr2,+,68385747,2,0,1,70,3,0,0,5,0
chr2,+,68386255,2,0,1,242,61,0,0,7,0
chr2,+,68387776,7,0,2,16,86,0,0,10,0
chr2,+,68388980,3,0,1,60,5,0,0,12,0
chr2,+,68389313,1,0,1,14,71,0,0,14,0
chr2,+,68392179,1,0,1,181,98,1,0,15,0
chr2,+,68394094,3,0,3,46,93,1,9,9,0
chr2,+,68467572,3,0,3,32,79,0,0,3,1
chr2,+,68474057,1,0,1,755,22,0,0,5,0
chr2,+,68516853,6,5,5,22595,1041,0,0,4,0
chr2,+,68365224,0,80,11,36,46,0,0,1,0
chr2,+,68380345,0,7,13,75,55,0,3,1,0
chr2,+,68380770,0,6,7,349,51,0,2,1,0
chr2,+,68386499,0,8,6,122,62,0,5,2,0
chr2,+,68735376,1,0,1,74,9,0,0,0,1
chr2,-,69319785,1,0,1,79,112,0,0,0,0
chr2,-,69325269,20,0,9,51,95,0,0,1,0
chr2,-,69356003,1,0,1,2,431,0,0,2,0
chr2,-,69326997,0,4,0,0,0,1,0,2,0
chr2,-,69396119,46,0,45,59,49,0,0,0,0
chr2,-,69432006,0,6,0,0,0,3,0,0,0
chr2,-,69437487,0,38,0,0,0,0,0,0,0
chr2,+,69323472,1,0,1,0,47,0,0,0,0
chr2,+,69503145,1,0,1,0,71,0,0,0,0
chr2,-,69465313,1,0,1,97,43,0,0,0,0
chr2,+,69596220,1,0,1,69,34,0,0,0,0
chr2,+,69643091,1,0,1,66,15,0,0,0,0
chr2,-,69603152,3,0,3,86,284,0,0,0,0
chr2,-,69626663,1,0,1,65,1605,0,0,2,0
chr2,+,69662980,1,0,1,81,0,0,0,0,0
chr2,-,69789548,2,0,1,79,1,0,0,0,0
chr2,+,69740170,1,0,1,98,27,1,0,0,0
chr2,+,69741921,26,0,1,57,7,0,0,1,0
chr2,+,69781516,11,12,16,96,46,0,3,2,0
chr2,+,69789544,1,0,1,195,33,0,0,4,0
chr2,+,69806379,1,0,1,31,78,0,1,0,0
chr2,+,69812120,13,10,12,24,63,0,0,5,0
chr2,+,69813745,2,0,1,2,69,0,0,7,0
chr2,+,69817293,1,0,1,14,102,0,0,4,0
chr2,+,69820696,1,3,4,549,52,0,2,3,0
chr2,+,69742061,0,18,17,30,59,0,0,1,0
chr2,+,69816116,0,5,5,226,72,1,7,0,0
chr2,-,69825489,1,0,1,671,63,0,0,0,0
chr2,+,69829659,3,0,3,40,30,0,0,0,1
chr2,+,69846999,1,0,1,76,3,0,0,2,0
chr2,+,69893950,41,36,41,25,56,1,0,0,1
chr2,+,69895092,1,5,6,86,43,1,3,1,0
chr2,+,69902938,5,4,5,33,39,0,0,8,0
chr2,+,69896454,0,13,13,86,96,0,2,2,0
chr2,+,69915066,1,0,1,10,71,0,0,0,1
chr2,+,69938929,1,0,1,18,79,1,0,0,0
chr2,+,69991469,1,0,1,15,70,0,0,0,0
chr2,+,69993774,1,0,1,17,68,0,0,1,0
chr2,+,70013210,1,0,1,135,30,0,0,0,0
chr2,+,70049650,1,0,1,88,9,0,0,1,0
chr2,+,70087817,1,0,1,103,69,0,0,1,0
chr2,+,70093899,1,0,1,86,61,0,0,5,0
chr2,-,69906031,1,0,1,241,95,0,0,0,0
chr2,-,69941530,1,0,1,0,80,0,0,1,0
chr2,-,69981312,3,0,3,65,27,0,0,1,0
chr2,-,69995896,1,0,1,73,9,0,0,2,0
chr2,-,70013231,1,0,1,35,137,0,0,2,0
chr2,-,70029997,2,0,1,28,65,0,0,2,0
chr2,-,70048693,1,0,1,72,15,0,0,3,0
chr2,-,70049018,2,0,1,51,9,0,0,4,0
chr2,-,70055350,2,0,1,142,67,0,0,6,0
chr2,-,70057820,1,0,1,1881,62,1,0,8,0
chr2,-,70059251,1,0,1,68,94,0,0,9,0
chr2,-,70079901,1,0,1,857,16,1,0,7,0
chr2,-,70087467,5,0,5,22,82,3,0,2,1
chr2,-,70094177,1,0,1,7,101,0,0,1,0
chr2,-,70124037,1,0,1,81,9,0,0,1,0
chr2,-,70089164,0,4,0,0,0,1,0,0,0
chr2,+,70149891,1,0,1,26,40,0,0,0,0
chr2,-,70149884,5,0,4,46,55,0,0,0,0
chr2,-,70157781,1,0,1,66,125,0,0,3,0
chr2,-,70175575,1,0,1,1,215,0,0,1,0
chr2,-,70181160,1,0,1,12,94,0,1,0,0
chr2,+,70217396,1,0,1,61,9,0,0,0,0
chr2,+,70243674,1,0,1,64,35,0,0,0,0
chr2,-,70209455,7,0,1,79,0,0,0,0,0
chr2,-,70224424,2,0,2,53,33,0,0,3,0
chr2,-,70253666,1,0,1,9,141,0,0,0,0
chr2,+,70258086,3,0,3,28,62,0,0,0,0
chr2,+,70281503,1,0,1,53,86,0,0,0,0
chr2,-,70281361,41,0,40,37,52,0,0,0,0
chr2,-,70288199,0,36,1,0,70,11,0,1,0
chr2,-,70289373,0,14,0,0,0,3,2,10,0
chr2,-,70295972,35,0,35,60,12,0,0,0,0
chr2,-,70300991,0,5,0,0,0,3,0,0,0
chr2,+,70810238,1,0,1,76,105,0,0,0,0
chr2,+,70987075,1,0,1,116,73,0,0,0,0
chr2,-,70976110,1,0,1,21,862,0,0,0,0
chr2,-,70985941,4,0,4,77,256,0,0,1,0
chr2,+,71068279,2,0,2,13,77,0,0,0,1
chr2,+,71069042,1,0,1,7,73,0,0,6,0
chr2,+,71072277,1,0,1,16,95,0,0,9,0
chr2,+,71074254,3,0,1,14,106,0,0,7,0
chr2,+,71109683,1,0,1,68,105,0,0,0,0
chr2,-,71109683,25,0,19,57,87,0,0,0,0
chr2,-,71112447,1,0,1,14,70,0,0,4,0
chr2,-,71116238,1,0,1,66,13,0,0,5,0
chr2,-,71126892,1,0,1,77,19,0,0,5,0
chr2,-,71128081,1,0,1,93,2,0,0,6,0
chr2,+,71130324,19,0,3,26,59,0,0,0,0
chr2,+,71132321,1,0,1,632,92,1,0,2,0
chr2,+,71138865,4,0,1,282,31,0,0,3,0
chr2,+,71148925,1,0,1,66,84,0,0,3,0
chr2,+,71149802,1,0,1,18,13,0,0,3,0
chr2,+,71130606,0,6,11,60,60,0,0,0,1
chr2,-,71188305,5,0,5,66,32,0,0,0,0
chr2,-,71373437,1,0,1,68,17,0,0,0,0
chr2,-,71383198,1,0,1,120,72,0,0,1,0
chr2,-,71431427,1,0,1,171,61,1,0,0,0
chr2,+,71331763,7,0,7,54,58,0,0,0,1
chr2,+,71373437,3,0,3,85,242,0,0,1,0
chr2,+,71375145,1,0,1,12,102,0,0,4,0
chr2,+,71411004,1,0,1,13,81,0,0,4,0
chr2,+,71417660,8,0,6,44,43,0,0,5,0
chr2,+,71419974,2,0,2,38,44,0,0,8,0
chr2,+,71424561,2,0,2,45,86,0,0,8,0
chr2,-,71441122,1,0,1,7,98,0,0,0,0
chr2,+,71984133,1,0,1,126,144,0,0,0,0
chr2,-,72169060,1,0,1,36,384,0,0,0,0
chr2,+,72175983,1,0,1,90,45,0,0,0,0
chr2,+,72887379,2,0,2,66,24,0,0,0,1
chr2,+,72916721,1,0,1,99,0,0,0,0,0
chr2,-,72944422,2,0,1,183,77,0,0,0,0
chr2,-,73053331,2,0,2,30,417,0,0,1,0
chr2,+,73214226,3,0,3,16,96,0,0,0,1
chr2,-,73226078,1,0,1,75,247,0,0,0,0
chr2,-,73228009,4,0,4,58,35,0,0,1,0
chr2,+,73234256,121,6,24,21,80,0,0,0,0
chr2,+,73239641,9,0,29,78,53,0,3,2,0
chr2,+,73240893,1,0,1,9,88,0,0,9,0
chr2,+,73243001,2,0,6,71,70,0,2,8,0
chr2,+,73251223,3,0,8,407,91,0,6,3,0
chr2,-,73254689,1,0,1,74,1,0,0,0,0
chr2,-,73257334,1,0,1,3,47,0,0,0,0
chr2,+,73284537,1,0,1,15,128,1,0,0,1
chr2,-,73418477,1,0,1,258,56,0,0,0,0
chr2,+,73457272,1,0,1,43,73,0,0,0,0
chr2,+,73491061,1,0,1,482,85,0,0,0,0
chr2,+,73607810,7,7,6,44,58,0,0,2,0
chr2,-,73449615,1,0,1,0,98,0,0,0,0
chr2,-,73729169,2,0,2,116,12,0,0,0,0
chr2,-,73730156,1,0,1,266,168,1,0,3,0
chr2,-,73730262,4,0,3,54,196,0,0,4,0
chr2,-,73740086,1,0,1,0,61,1,0,2,0
chr2,-,73762197,31,0,28,59,64,0,0,1,0
chr2,-,73764987,2,0,1,163,17,0,0,4,0
chr2,-,73767407,1,0,1,75,17,0,0,6,0
chr2,-,73730773,0,9,0,0,0,5,0,2,0
chr2,-,73732287,0,7,0,0,0,6,0,2,0
chr2,-,73734611,0,20,0,0,0,5,0,3,0
chr2,-,73737381,0,29,0,0,0,0,0,2,0
chr2,-,73858171,1,0,1,63,0,0,0,0,0
chr2,-,73862227,1,0,1,25,83,0,0,0,0
chr2,+,73828934,20,16,17,30,50,0,0,0,1
chr2,+,73829402,2,0,4,79,52,0,1,3,0
chr2,+,73830842,7,8,12,82,39,0,3,1,0
chr2,+,73849167,1,0,1,16,77,0,0,6,0
chr2,+,73852268,1,0,1,10,91,0,0,7,0
chr2,+,73858004,4,0,1,510,45,0,0,7,0
chr2,+,73862167,1,0,1,89,5,0,6,3,0
chr2,+,73872057,1,0,1,164,38,0,0,1,0
chr2,+,73896015,1,0,1,6,680,1,0,0,0
chr2,+,73926811,181,0,10,96,54,0,0,0,0
chr2,+,73953719,2,0,2,54,48,0,0,14,0
chr2,+,73958054,1,0,1,64,69,0,0,14,0
chr2,+,73926841,0,191,98,35,22,0,0,0,1
chr2,+,73946718,0,8,8,186,72,1,10,5,0
chr2,+,73958144,0,5,5,79,58,0,11,3,0
chr2,-,73926908,1,0,1,78,29,1,0,0,1
chr2,-,73947351,1,0,1,98,16,0,0,1,0
chr2,-,73957966,15,0,14,53,117,0,0,2,0
chr2,-,73981446,0,12,0,0,0,0,0,2,0
chr2,+,74016788,1,0,1,50,496,0,0,0,0
chr2,-,74035740,1,0,1,531,10,1,0,0,0
chr2,+,74079303,1,0,1,110,9,0,0,0,0
chr2,-,74095881,1,0,1,491,4,0,0,0,0
chr2,+,74127700,1,0,1,4,73,0,0,0,0
chr2,-,74107525,1,0,1,16,58,0,0,0,0
chr2,+,74148139,1,0,1,75,25,0,0,0,0
chr2,+,74152593,6,4,6,90,27,0,0,0,0
chr2,-,74134437,1,0,1,65,18,1,0,0,0
chr2,-,74135399,103,0,132,3,13,0,1,0,0
chr2,-,74147520,1,0,1,74,355,1,0,4,0
chr2,-,74149716,1,0,1,133,12,1,0,1,0
chr2,-,74152550,10,0,5,52,88,0,0,1,0
chr2,-,74156794,2,0,1,56,1,0,0,10,0
chr2,-,74145308,0,12,0,0,0,3,0,1,0
chr2,-,74147969,0,122,0,0,0,0,0,1,1
chr2,-,74178777,0,12,0,0,0,0,1,1,0
chr2,-,74178887,0,72,0,0,0,0,0,1,0
chr2,-,74198625,1,0,1,21,93,0,0,0,1
chr2,-,74207948,1,0,1,54,68,0,0,1,0
chr2,-,74210785,1,0,1,69,31,0,0,2,0
chr2,-,74212269,1,0,1,11,70,0,0,3,0
chr2,-,74215415,1,0,1,68,76,0,0,0,0
chr2,+,74198582,51,41,49,67,50,0,0,0,1
chr2,+,74205702,1,0,4,194,36,0,2,1,0
chr2,+,74207702,1,0,2,117,71,0,3,0,0
chr2,+,74207887,1,0,1,104,91,0,0,2,0
chr2,+,74211737,1,0,2,111,299,0,3,2,0
chr2,-,74361155,22,0,22,76,82,0,0,0,0
chr2,-,74371535,1,0,1,5,12,0,2,1,0
chr2,-,0,0,5,0,0,0,0,0,0,0
chr2,+,74414176,1,0,1,31,59,0,0,0,0
chr2,+,74416845,1,0,1,35,114,1,0,0,0
chr2,+,74421717,41,146,152,4,17,0,1,0,1
chr2,+,74423102,1,0,1,445,19,0,0,13,0
chr2,+,74422149,0,18,16,101,107,0,6,5,0
chr2,+,74422702,0,10,5,145,33,0,0,11,0
chr2,+,74424871,0,6,6,195,54,0,5,4,0
chr2,+,74425074,0,5,4,357,75,0,5,5,0
chr2,-,74414325,1,0,1,187,17,0,0,0,0
chr2,-,74425880,4,0,4,49,40,0,0,1,0
chr2,-,74458458,2,0,2,35,49,2,0,0,1
chr2,-,74461070,5,0,5,65,83,0,0,0,0
chr2,+,74455086,3,0,3,30,54,0,0,0,1
chr2,+,74458406,45,40,16,21,69,0,0,1,1
chr2,+,74470258,1,0,1,16,67,0,0,1,0
chr2,-,74471955,250,0,246,2,39,0,0,0,0
chr2,+,74483078,4,0,4,30,67,1,0,0,1
chr2,-,74497523,1,0,1,30,65,0,0,0,0
chr2,-,74505042,38,0,41,47,102,1,0,0,0
chr2,-,74507436,0,22,0,0,0,0,0,3,0
chr2,-,74526647,126,0,137,11,104,3,0,0,0
chr2,-,74527617,0,9,0,0,0,3,0,9,0
chr2,-,74529750,0,107,0,0,0,0,0,0,0
chr2,-,74532872,36,0,1,92,3,0,0,0,0
chr2,-,74534181,0,13,0,0,0,1,0,0,0
chr2,+,74496990,1,0,1,422,19,1,0,0,0
chr2,+,74526653,1,0,1,25,1219,0,0,1,0
chr2,+,74529776,4,0,2,12,95,0,0,1,0
chr2,+,74530587,5,10,8,29,69,0,1,2,0
chr2,+,74532467,1,0,1,6,85,0,0,5,0
chr2,+,74549227,1,0,1,47,71,0,0,1,0
chr2,+,74550429,1,0,1,185,14,2,0,1,0
chr2,+,74554413,28,0,1,38,62,0,0,2,0
chr2,+,74529937,0,26,9,30,58,2,0,1,1
chr2,+,74834126,1,0,1,64,2,0,0,0,1
chr2,+,74889229,1,0,2,97,67,1,0,0,0
chr2,+,74889244,1,0,2,97,67,1,0,0,0
chr2,+,74958586,49,0,4,39,64,0,0,0,0
chr2,+,74959001,15,19,10,31,62,0,0,3,0
chr2,+,74959673,1,0,1,52,78,0,0,3,0
chr2,+,74958611,0,43,28,23,51,0,0,0,1
chr2,+,75117229,1,0,1,10,9,0,0,0,0
chr2,-,75048997,1,0,1,5,60,0,0,0,0
chr2,-,75236784,1,0,1,81,410,0,0,0,0
chr2,-,75268475,1,0,1,1352,22,1,0,1,0
chr2,-,75386224,3,0,1,63,18,0,0,1,0
chr2,-,75558479,1,0,1,8,136,0,0,0,0
chr2,+,75646775,34,30,34,48,37,0,0,0,1
chr2,+,75647034,1,0,1,57,49,0,1,4,0
chr2,+,75652139,2,0,3,139,115,0,2,0,0
chr2,+,75659617,1,0,1,53,0,0,0,0,0
chr2,-,75660091,1,0,1,41,8,1,0,0,0
chr2,-,75664432,9,0,6,86,89,0,0,0,0
chr2,-,75690636,2,0,2,54,71,0,1,1,0
chr2,-,75701777,9,0,7,80,59,0,0,3,0
chr2,+,75800072,1,0,1,78,11,0,0,0,0
chr2,+,76070286,1,0,1,0,322,0,0,0,0
chr2,+,78902224,2,0,2,8,1302,0,0,0,0
chr2,-,80161339,1,0,1,79,84,0,0,0,0
chr2,+,80530663,1,0,1,75,25,0,0,0,0
chr2,+,80906056,1,0,1,84,79,0,0,0,0
chr2,-,81718398,1,0,1,95,228,1,0,0,0
chr2,-,82374563,2,0,2,2164,2388,1,0,1,0
chr2,-,82886867,1,0,1,36483,71196,1,0,4,0
chr2,-,82994802,1,0,1,1521,309,2,1,4,0
chr2,-,83114013,1,0,1,18,92,0,0,6,0
chr2,-,83319672,1,0,1,908,10,1,0,6,0
chr2,-,83340841,1,0,1,617,379,0,1,6,0
chr2,+,82462624,1,0,1,256,2268,1,0,0,0
chr2,-,84290813,3,0,1,54,15,0,0,0,0
chr2,+,84423527,1,0,1,93,350,0,0,0,0
chr2,-,84423521,149,0,147,5,47,0,0,0,0
chr2,-,84425413,1,0,2,26,475,0,6,1,0
chr2,-,84449752,0,8,0,0,0,4,0,0,0
chr2,-,84459294,0,91,0,0,0,0,0,0,0
chr2,-,84775965,2,0,2,36,77,1,0,0,0
chr2,-,84892366,1,0,1,86,80,0,0,1,0
chr2,-,84892784,1,0,1,154,480,0,0,2,0
chr2,-,84898392,1,0,1,832,26,1,0,2,0
chr2,-,84901646,1,0,1,109,12,0,0,2,0
chr2,-,84905651,16,0,16,25,73,2,0,2,1
chr2,-,84905996,2,0,16,153,64,0,3,5,0
chr2,-,84915758,38,0,38,19,38,1,0,1,0
chr2,-,84927846,1,0,1,109,162,0,0,2,0
chr2,-,84943678,1,0,1,36,86,0,0,1,0
chr2,-,84906675,0,31,0,0,0,0,0,1,0
chr2,-,84916711,0,36,0,0,0,2,1,0,0
chr2,-,84951151,1,0,1,0,13,0,0,0,0
chr2,-,84955933,1,0,1,76,65,0,0,0,0
chr2,-,84960192,1,0,1,10,64,0,0,1,0
chr2,-,84961261,1,0,1,58,27,0,0,2,0
chr2,-,84966302,1,0,1,25,43,0,0,0,0
chr2,-,84981191,1,0,1,118,38,0,0,0,0
chr2,+,84617203,1,0,1,374,31,0,0,0,0
chr2,+,84775982,3,0,2,43,74,0,0,1,0
chr2,+,84863598,1,0,1,100,6,1,0,2,0
chr2,+,84882798,1,0,1,155,81,0,0,3,0
chr2,+,84892784,2,0,1,258,51,0,0,4,0
chr2,+,84905315,1,0,1,73,35,1,0,5,0
chr2,+,84905431,14,0,1,44,26,0,0,6,0
chr2,+,84915761,41,43,41,8,71,5,1,12,0
chr2,+,84925878,1,0,1,62,13,0,0,10,0
chr2,+,84927181,4,0,1,58,28,0,0,11,0
chr2,+,84928219,2,0,1,256,52,0,0,15,0
chr2,+,84929208,2,0,1,775,58,1,0,14,0
chr2,+,84938861,1,0,1,53,7,0,0,6,0
chr2,+,84943976,1,0,1,55,0,0,0,9,0
chr2,+,84960188,2,0,2,88,18,0,0,6,0
chr2,+,84961266,1,0,1,10,107,0,0,8,0
chr2,+,84971276,1,0,1,70,1,0,1,2,0
chr2,+,84974691,2,0,1,98,7,0,0,4,0
chr2,+,85006304,1,0,1,7,63,0,0,4,0
chr2,+,85027886,1,0,2,156,60,0,2,1,0
chr2,+,84905607,0,6489,5247,0,0,1,1,5,1
chr2,+,84905996,0,771,703,8,1,0,34,16,0
chr2,+,84943277,0,3,4,14,90,0,0,5,0
chr2,-,85041765,1,0,1,9,83,0,0,0,0
chr2,+,85101829,25,0,25,66,66,0,0,0,0
chr2,+,85261880,1,0,1,79,18,0,0,0,0
chr2,-,85313969,1,0,1,1,60,0,0,0,0
chr2,-,85318026,7,0,6,72,22,0,0,1,0
chr2,-,85321234,3,0,1,32,57,0,0,6,0
chr2,-,85340496,5,0,1,15,215,0,0,1,0
chr2,-,85342096,5,0,5,58,169,0,0,1,0
chr2,+,85319167,1,0,1,47,5,0,0,0,0
chr2,+,85321368,1,0,1,15,71,0,0,1,0
chr2,+,85354747,3,0,3,32,57,0,0,1,1
chr2,+,85356744,2,0,1,409,109,0,0,3,0
chr2,+,85368433,1,0,1,31,87,0,0,2,0
chr2,+,85380918,1,0,1,91,0,0,0,1,0
chr2,-,85385330,1,0,1,4,64,0,0,0,0
chr2,+,85394752,2,0,2,61,239,0,0,0,0
chr2,-,85394750,65,0,62,40,44,0,0,0,0
chr2,-,85402161,0,13,0,0,0,4,1,4,0
chr2,-,85410408,0,30,0,0,0,0,0,2,0
chr2,-,85532451,1,0,1,12,68,1,0,0,0
chr2,-,85543753,1,0,1,2022,96,1,0,1,0
chr2,-,85549852,2,0,2,79,104,0,0,1,0
chr2,-,85580668,2,0,2,39,62,0,0,1,0
chr2,-,85598549,3,0,1,64,143,0,0,1,0
chr2,-,85561523,0,16,0,0,0,0,0,1,0
chr2,-,85606657,4,0,1,27,64,0,0,0,0
chr2,-,85610888,1,0,1,7,575,0,0,7,0
chr2,-,85611242,2,0,2,35,59,0,0,8,0
chr2,-,85612054,0,4,0,0,0,0,0,5,0
chr2,+,85490844,1,0,1,10,100,0,0,0,0
chr2,+,85539164,31,27,29,36,30,0,0,1,1
chr2,+,85539936,1,0,1,67,19,0,0,5,0
chr2,+,85561563,1,0,1,65,24,0,0,1,0
chr2,+,85576053,1,0,1,8,4,1,0,2,0
chr2,+,85578996,11,25,24,105,69,0,5,3,0
chr2,+,85580662,1,0,1,81,11,0,0,12,0
chr2,+,85581150,1,0,1,32,116,0,0,13,0
chr2,+,85584399,41,39,38,34,49,0,0,6,1
chr2,+,85591723,2,8,6,275,63,0,4,4,0
chr2,+,85595700,223,0,226,0,3,0,1,3,1
chr2,+,85605255,1,0,1,85,0,0,0,3,0
chr2,+,85612090,2,0,2,30,58,0,0,4,1
chr2,+,85616131,16,12,11,31,39,0,0,4,0
chr2,+,85626528,1,0,1,63,28,0,0,6,0
chr2,+,85638143,1,0,1,4,74,1,0,5,0
chr2,+,85640779,2,0,2,8,97,0,0,7,0
chr2,+,85645277,26,26,25,45,37,0,0,9,0
chr2,+,85577530,0,195,107,30,17,0,1,2,0
chr2,+,85595718,0,11,288,6,4,0,1,3,1
chr2,+,85606777,0,6,6,35,65,1,0,3,0
chr2,+,85646883,0,7,7,28,75,0,1,7,0
chr2,-,86112049,1,0,1,4,73,0,0,0,0
chr2,-,86143931,30,0,28,51,129,0,0,0,0
chr2,-,86145559,1,0,1,24,71,0,0,4,0
chr2,-,86158218,1,0,1,73,0,0,0,8,0
chr2,-,0,0,4,0,0,0,0,0,0,0
chr2,+,86017426,1,0,1,81,41,1,0,0,0
chr2,+,86020215,1,0,1,32,155,0,0,1,0
chr2,+,86106225,12,7,12,38,54,0,0,1,1
chr2,+,86130646,1,0,1,328,29,0,2,1,0
