chrom,strand,position,weight_sg,weight_berth,read_density,leading_clip_length,trailing_clip_length,junction_start_cnt,junction_end_cnt,junction_cross_cnt,label
chr2,+,33010258,1,0,1,48.0,1193.0,0,0,0,0
chr2,-,32922222,1,0,1,119.0,1150.0,0,0,0,0
chr2,-,33498452,1,0,1,76.0,14.0,0,0,1,0
chr2,-,33507002,1,0,1,275.0,8.0,0,0,0,0
chr2,-,33533350,1,0,1,84.0,2.0,0,0,1,0
chr2,-,33536332,1,0,1,7.0,55.0,0,0,1,0
chr2,-,33563063,2,0,2,37.5,58.0,0,0,0,0
chr2,-,33564731,2,0,2,36.0,44.0,0,0,0,0
chr2,-,33591320,1,0,1,2133.0,180.0,0,0,1,0
chr2,-,33599291,8,0,4,40.25,42.5,0,0,0,0
chr2,+,33482934,1,0,1,68.0,26.0,0,0,7,0
chr2,+,33497139,1,0,1,10.0,139.0,0,0,6,0
chr2,+,33516958,55,0,1,233.0,83.0,0,0,7,0
chr2,+,33523246,2,0,1,67.0,0.0,0,0,5,0
chr2,+,33549851,1,0,1,2.0,91.0,0,0,6,0
chr2,+,33564727,3,0,1,89.0,102.0,0,0,5,0
chr2,+,33566325,1,0,1,127.0,53.0,0,0,4,0
chr2,+,33567692,1,0,1,51.0,169.0,0,0,3,0
chr2,+,33568213,2,0,1,56.0,32.0,0,0,2,0
chr2,+,33585510,1,0,1,112.0,18.0,0,0,1,0
chr2,+,33629785,1,0,1,59.0,8.0,0,0,0,0
chr2,+,33516758,0,51,54,103.944,65.0926,0,0,7,0
chr2,-,33624246,1,0,1,50.0,1.0,0,0,0,0
chr2,+,35110095,1,0,1,41.0,159.0,0,0,0,0
chr2,+,36371017,1,0,1,60.0,436.0,0,0,0,0
chr2,+,36551032,1,0,1,154.0,14.0,0,0,0,0
chr2,-,36557343,1,0,1,80.0,0.0,0,0,0,0
chr2,-,36878029,1,0,1,64.0,629.0,0,0,0,0
chr2,-,36953320,1,0,1,62.0,812.0,0,0,0,0
chr2,-,36988738,1,0,1,80.0,341.0,0,0,0,0
chr2,-,36999916,2,0,1,58.0,296.0,0,0,0,0
chr2,+,37042898,1,0,1,0.0,65.0,0,0,0,0
chr2,-,37084338,3,0,3,88.3333,73.3333,0,0,0,0
chr2,+,37094655,1,0,1,761.0,70.0,0,0,4,0
chr2,+,37098882,11,0,1,90.0,4.0,0,0,1,0
chr2,+,37102322,1,0,1,70.0,7.0,0,0,1,0
chr2,+,37104403,1,0,1,156.0,37.0,0,0,1,0
chr2,+,37110084,2,0,1,102.0,1210.0,0,0,4,0
chr2,+,37111457,1,0,1,58.0,2.0,0,0,3,0
chr2,+,37115026,1,0,1,65.0,4.0,0,0,3,0
chr2,+,37120538,1,0,1,9.0,61.0,0,0,2,0
chr2,+,37155144,1,0,1,76.0,355.0,0,0,1,0
chr2,+,37170561,1,0,1,435.0,397.0,0,0,0,0
chr2,+,37094171,0,3,5,372.2,46.4,3,3,1,0
chr2,+,37096375,0,7,5,65.4,63.8,0,0,1,0
chr2,-,37099203,1,0,1,383.0,80.0,0,0,1,1
chr2,-,37104656,1,0,1,88.0,2.0,0,0,5,0
chr2,-,37108867,1,0,1,72.0,1207.0,0,0,10,0
chr2,-,37109297,1,0,3,43.6667,116.0,1,1,9,0
chr2,-,37111470,1,0,1,22.0,107.0,0,0,9,0
chr2,-,37153285,1,0,1,58.0,242.0,0,0,8,0
chr2,-,37155356,2,0,1,83.0,63.0,0,0,7,0
chr2,-,37156983,11,0,11,101.182,35.3636,0,0,1,0
chr2,-,37198019,1,0,1,40.0,158.0,0,0,2,0
chr2,-,37204743,8,0,7,74.1429,42.4286,0,0,3,0
chr2,-,37211085,1,0,1,81.0,37.0,1,1,1,0
chr2,-,37215969,2,0,2,13.0,55.5,0,0,2,0
chr2,-,37231596,13,0,12,37.6667,47.75,0,0,0,0
chr2,-,37202832,0,9,1,103.0,1.0,1,1,3,0
chr2,-,37203516,0,4,6,17.1667,89.3333,0,0,7,0
chr2,-,37251204,1,0,1,70.0,30.0,0,0,0,0
chr2,-,37257686,1,0,1,6.0,62.0,1,1,1,0
chr2,-,37279533,1,0,1,62.0,17.0,0,0,1,0
chr2,-,37324785,2,0,1,99.0,12.0,0,0,0,0
chr2,+,37198373,1,0,1,13.0,86.0,0,0,1,0
chr2,+,37204746,28,27,27,33.037,78.7407,0,0,5,0
chr2,+,37206656,1,0,1,0.0,95.0,0,0,4,0
chr2,+,37213274,2,0,1,38.0,85.0,0,0,2,0
chr2,+,37221582,1,0,1,9.0,82.0,0,0,2,0
chr2,+,37242091,1,0,1,60.0,78.0,0,0,5,0
chr2,+,37251890,1,0,1,51.0,10.0,0,0,3,0
chr2,+,37258475,1,0,1,14.0,74.0,0,0,2,0
chr2,+,37279533,1,0,1,12.0,73.0,0,0,1,0
chr2,+,37373126,1,0,1,35.0,29.0,0,0,0,0
chr2,+,37202217,0,6,3,42.6667,72.6667,3,3,10,0
chr2,+,37248425,0,3,5,87.6,54.2,1,1,1,0
chr2,-,37536338,1,0,1,26.0,242.0,0,0,0,0
chr2,+,37604399,1,0,1,11.0,153.0,0,0,0,0
chr2,+,37645511,1,0,1,66.0,2.0,0,0,2,0
chr2,+,37649466,2,0,2,43.5,35.5,0,0,2,0
chr2,+,37661855,1,0,1,12.0,162.0,0,0,1,0
chr2,+,37689565,1,0,1,1.0,154.0,0,0,0,0
chr2,-,37647262,1,0,1,119.0,79.0,0,0,1,0
chr2,-,37649482,1,0,1,7.0,72.0,0,0,1,0
chr2,-,37669249,1,0,1,124.0,12.0,0,0,1,0
chr2,-,37671648,10,0,8,59.625,33.125,0,0,0,0
chr2,+,37921926,1,0,1,450.0,78.0,0,0,0,0
chr2,+,38017741,5,0,1,3.0,69.0,0,0,0,0
chr2,-,38068767,1,0,1,50.0,52.0,0,0,0,0
chr2,+,38071188,2,0,1,64.0,0.0,0,0,0,0
chr2,-,38076073,2,0,1,4.0,122.0,0,0,0,0
chr2,+,38232410,1,0,1,13.0,88.0,0,0,0,0
chr2,+,38296164,1,0,1,8.0,57.0,0,0,0,0
chr2,+,38325917,1,0,1,0.0,63.0,0,0,1,0
chr2,+,38344618,1,0,1,61.0,193.0,0,0,0,0
chr2,-,38325908,1,0,1,70.0,3.0,0,0,2,0
chr2,-,38343180,1,0,1,0.0,66.0,0,0,1,0
chr2,-,38377273,3,0,3,29.6667,52.6667,0,0,0,0
chr2,+,38361074,1,0,1,47.0,95.0,0,0,1,0
chr2,+,38404391,1,0,1,10.0,118.0,0,0,1,0
chr2,+,38412596,1,0,1,15.0,114.0,0,0,1,0
chr2,+,38482946,18,288,101,41.3168,52.1683,1,1,12,0
chr2,+,38484031,1,0,1,35.0,65.0,0,0,12,0
chr2,+,38488838,13,10,13,68.5385,80.7692,0,0,3,0
chr2,+,38504836,2,0,2,10.5,68.5,0,0,1,0
chr2,+,38511598,1,0,1,140.0,71.0,0,0,0,0
chr2,+,0,0,5,0,,,0,0,0,0
chr2,+,38661317,1,0,1,77.0,43.0,0,0,0,0
chr2,-,38482945,71,5,20,96.95,111.85,0,0,8,0
chr2,-,38504836,10,10,10,21.7,86.2,0,0,6,0
chr2,-,38507949,2,0,2,42.0,45.0,0,0,5,0
chr2,-,38519987,3,0,3,41.0,69.6667,0,0,2,0
chr2,-,38525363,1,0,1,2.0,81.0,0,0,1,0
chr2,-,38564635,1,0,1,75.0,24.0,0,0,5,1
chr2,-,38602601,1,0,1,89.0,60.0,1,1,3,0
chr2,-,38603048,8,0,3,106.0,30.6667,0,0,2,0
chr2,-,38606664,1,0,1,43.0,481.0,0,0,1,0
chr2,-,38676797,1,0,1,23.0,64.0,0,0,0,0
chr2,-,38482866,0,71,75,92.9333,66.8533,8,8,0,0
chr2,+,38698535,1,0,1,14.0,52.0,0,0,7,0
chr2,+,38704069,1,0,1,928.0,71.0,0,0,6,0
chr2,+,38722250,1,0,1,62.0,28.0,0,0,5,0
chr2,+,38729775,1,0,1,58.0,9.0,0,0,4,0
chr2,+,38734762,7,0,1,14.0,75.0,0,0,0,0
chr2,-,38734762,1,0,1,1010.0,32.0,0,0,0,0
chr2,-,38746182,2,0,2,25.5,364.5,5,5,15,0
chr2,-,38750360,6,0,1,73.0,52.0,0,0,4,0
chr2,-,38751463,116,0,3,67.6667,32.6667,0,0,0,0
chr2,-,38748159,0,7,6,48.8333,410.833,10,10,6,0
chr2,-,38750196,0,7,6,65.5,268.5,3,3,1,0
chr2,-,38751369,0,105,98,59.7551,52.7653,0,0,0,0
chr2,-,38781969,2,0,2,158.0,26.5,0,0,0,0
chr2,+,38786915,2,0,2,59.0,4.5,0,0,1,0
chr2,+,38787288,1,0,1,10.0,68.0,0,0,0,0
chr2,+,38781987,0,45,46,39.2826,55.1739,0,0,1,0
chr2,+,38782455,0,5,7,24.7143,66.1429,2,2,2,0
chr2,-,38785000,1,0,1,19.0,97.0,0,0,0,0
chr2,-,38810306,1,0,1,9.0,112.0,0,0,2,0
chr2,-,38823271,1,0,1,63.0,53.0,1,1,0,0
chr2,-,38875922,1,0,1,70.0,19.0,0,0,0,0
chr2,+,38882699,7,0,2,59.5,16.0,0,0,0,0
chr2,-,38996939,1,0,1,10.0,220.0,0,0,0,0
chr2,-,39067753,1,0,1,28.0,202.0,0,0,0,0
chr2,+,39134029,1,0,1,7.0,236.0,0,0,0,0
chr2,+,39424854,2,0,1,19.0,83.0,0,0,0,0
chr2,+,39475134,6,5,5,52.0,47.4,0,0,1,0
chr2,+,39600057,1,0,1,311.0,120.0,0,0,0,0
chr2,-,39767625,3,0,3,67.0,30.6667,0,0,3,0
chr2,-,39771642,1,0,3,58.0,71.3333,1,1,0,0
chr2,-,39779258,8,0,7,27.0,48.7143,0,0,0,0
chr2,+,41748730,1,0,1,256.0,172.0,0,0,0,0
chr2,+,41821675,1,0,1,254.0,4.0,0,0,0,0
chr2,-,41821652,2,0,1,132.0,50.0,0,0,0,0
chr2,+,41850475,1,0,1,55.0,146.0,0,0,1,0
chr2,+,41917940,1,0,1,140.0,2.0,0,0,0,0
chr2,-,41853685,1,0,1,77.0,183.0,0,0,0,0
chr2,-,41953337,1,0,1,25.0,56.0,1,1,0,0
chr2,-,41953776,1,0,1,100.0,14.0,0,0,0,0
chr2,+,42058499,1,0,1,228.0,10.0,0,0,0,0
chr2,+,42124580,1,0,1,1.0,82.0,0,0,0,0
chr2,-,42151232,1,0,1,6.0,37.0,0,0,0,0
chr2,+,42247315,1,0,1,12.0,69.0,0,0,3,0
chr2,+,42281076,1,0,1,102.0,54.0,0,0,2,0
chr2,+,42332536,3,0,3,28.6667,58.6667,0,0,0,0
chr2,-,42332536,1,0,1,9.0,89.0,0,0,0,0
chr2,+,42354505,1,0,1,388.0,340.0,0,0,2,0
chr2,+,42361216,3,0,3,54.6667,43.6667,0,0,0,0
chr2,-,42348997,1,0,1,59.0,1902.0,0,0,3,0
chr2,-,42353346,5,13,14,86.4286,114.857,10,10,1,0
chr2,-,42360990,1,0,1,133.0,27.0,0,0,10,0
chr2,-,42361237,214,0,160,59.9375,62.0812,0,0,0,0
chr2,-,42605646,1,0,1,98.0,109.0,0,0,0,0
chr2,+,42584516,1,0,1,52.0,85.0,0,0,3,0
chr2,+,42644245,1,0,1,45.0,18.0,1,1,1,0
chr2,+,42701458,1,0,1,13.0,44.0,0,0,5,0
chr2,+,42709542,15,0,3,16.0,83.6667,0,0,1,0
chr2,+,42765676,1,0,1,134.0,58.0,0,0,3,0
chr2,+,42766861,2,0,2,70.5,36.0,0,0,1,0
chr2,+,42777344,2,0,2,7.5,68.0,0,0,1,0
chr2,+,42781591,1,0,1,12.0,543.0,0,0,1,0
chr2,+,42795004,2,0,1,62.0,24.0,0,0,1,0
chr2,+,42801079,1,0,1,347.0,27.0,0,0,2,0
chr2,+,42803824,2,0,2,165.0,14.0,0,0,0,0
chr2,-,42702907,1,0,1,64.0,2.0,0,0,1,0
chr2,-,42765667,1,0,1,1.0,62.0,0,0,2,0
chr2,-,42775269,2,0,2,7.0,67.5,0,0,6,0
chr2,-,42792926,21,0,1,6.0,60.0,0,0,2,0
chr2,-,42795717,1,0,1,50.0,7.0,0,0,1,0
chr2,-,42799487,1,0,1,0.0,80.0,0,0,1,0
chr2,-,42803743,1,0,1,2777.0,94.0,0,0,1,0
chr2,-,42827685,1,0,1,11.0,139.0,0,0,1,0
chr2,-,42946503,1,0,1,12.0,112.0,0,0,0,0
chr2,-,42788607,0,4,5,53.8,394.8,4,4,2,0
chr2,-,42792609,0,17,17,63.4706,117.176,0,0,2,0
chr2,-,43006239,1,0,1,91.0,421.0,0,0,0,0
chr2,-,43223700,1,0,1,62.0,3.0,0,0,0,0
chr2,+,43233464,13,0,13,45.6154,55.1538,0,0,0,0
chr2,-,43322257,1,0,1,65.0,7.0,0,0,0,0
chr2,+,43435442,1,0,1,58.0,3.0,0,0,0,0
chr2,-,43435803,1,0,1,12.0,54.0,0,0,0,0
chr2,-,43508782,1,0,1,91.0,15.0,0,0,0,0
chr2,-,43561038,2,0,2,42.5,41.0,1,1,1,0
chr2,-,43571099,1,0,1,49.0,103.0,0,0,1,0
chr2,-,43596046,2,0,2,45.5,36.0,0,0,0,0
chr2,+,43795179,2,0,2,65.5,72.5,0,0,4,0
chr2,+,43805373,1,0,1,14.0,71.0,0,0,2,0
chr2,+,43810010,21,0,20,44.3,71.25,0,0,0,0
chr2,-,43807761,1,0,1,106.0,12.0,0,0,1,0
chr2,-,43810010,1,0,1,10.0,67.0,0,0,0,0
chr2,+,43887164,3,0,3,75.0,23.0,0,0,0,0
chr2,+,43890892,1,0,1,40.0,81.0,0,0,0,0
chr2,+,43898128,1,0,1,139.0,74.0,0,0,0,0
chr2,-,43887164,1,0,1,29.0,63.0,0,0,2,0
chr2,-,43888657,1,0,1,62.0,37.0,2,2,2,0
chr2,-,43890728,2,0,1,92.0,17.0,0,0,7,0
chr2,-,43896351,1,0,1,24.0,149.0,1,1,6,0
chr2,-,43898128,3,0,1,2.0,66.0,0,0,5,0
chr2,-,43915063,1,0,1,128.0,12.0,0,0,13,0
chr2,-,43920102,1,0,1,29.0,64.0,0,0,5,0
chr2,-,43920627,2,0,2,51.0,58.5,0,0,4,0
chr2,-,43995990,11,0,11,37.6364,58.4545,0,0,0,0
chr2,-,0,0,9,0,,,0,0,0,0
chr2,-,43889855,0,4,2,75.5,118.0,5,5,2,1
chr2,-,44217286,1,0,1,55.0,8.0,0,0,0,0
chr2,+,44224789,2,0,2,168.5,35.0,0,0,6,0
chr2,+,44231465,6,3,5,948.4,66.0,0,0,3,0
chr2,+,44234060,4,0,4,99.75,48.5,0,0,0,0
chr2,+,44271165,4,0,4,20.0,90.5,0,0,0,0
chr2,-,44271162,3,0,3,18.6667,82.3333,0,0,0,0
chr2,+,44317475,1,0,1,28.0,91.0,0,0,0,0
chr2,+,44328455,1,0,1,53.0,10.0,0,0,0,0
chr2,-,44361548,3,0,3,11.3333,60.0,0,0,0,0
chr2,-,44372482,1,0,1,8.0,70.0,0,0,1,0
chr2,-,44372833,1,0,1,62.0,518.0,0,0,0,0
chr2,-,44466587,1,0,1,8.0,582.0,0,0,0,0
chr2,+,44392073,1,0,1,339.0,78.0,0,0,2,0
chr2,+,44401686,1,0,1,23.0,59.0,0,0,1,0
chr2,+,44459110,1,0,1,72.0,10.0,0,0,1,0
chr2,+,44549873,1,0,1,13.0,91.0,0,0,0,0
chr2,-,44610647,1,0,1,109.0,35.0,0,0,0,0
chr2,+,45159212,1,0,1,50.0,53.0,0,0,1,0
chr2,+,45220888,1,0,1,14.0,124.0,0,0,0,0
chr2,+,45421498,1,0,1,78.0,26.0,0,0,0,0
chr2,+,45503516,1,0,1,14.0,57.0,0,0,0,0
chr2,-,45421520,1,0,1,3.0,67.0,0,0,1,0
chr2,-,45605443,1,0,2,121.0,45.0,1,1,0,0
chr2,-,45611284,2,0,2,51.5,42.5,0,0,0,0
chr2,+,45655865,1,0,1,8.0,61.0,0,0,0,0
chr2,-,45655864,1,0,1,70.0,10.0,0,0,0,0
chr2,-,45843361,2,0,2,60.0,35.5,0,0,0,0
chr2,+,45708638,1,0,1,67.0,22.0,0,0,1,0
chr2,+,45845779,2,0,2,40.5,55.0,0,0,0,0
chr2,-,45868984,1,0,1,86.0,16.0,0,0,0,0
chr2,+,45941077,1,0,1,80.0,10.0,0,0,0,0
chr2,-,45941087,1,0,1,7.0,65.0,0,0,0,0
chr2,+,45948526,1,0,1,8.0,63.0,0,0,0,0
chr2,-,45965411,1,0,1,56.0,0.0,0,0,0,0
chr2,+,46074103,1,0,1,5.0,260.0,0,0,0,0
chr2,+,46187983,1,0,1,281.0,33.0,0,0,0,0
chr2,-,46541918,1,0,1,58.0,65.0,0,0,0,0
chr2,+,46583117,2,0,1,16.0,79.0,0,0,0,0
chr2,+,46615176,1,0,1,345.0,49.0,0,0,0,0
chr2,-,46580076,4,0,1,54.0,473.0,0,0,2,0
chr2,-,46582300,1,0,1,73.0,33.0,0,0,8,0
chr2,-,46589884,1,0,1,30.0,66.0,0,0,9,0
chr2,-,46615190,4,9,10,69.9,164.8,2,2,3,0
chr2,-,46617070,46,0,43,60.5116,64.0465,0,0,0,0
chr2,+,46625047,50,0,1,55.0,53.0,0,0,0,0
chr2,+,46624401,0,38,9,37.8889,62.6667,0,0,0,0
chr2,+,46629927,1,0,1,1.0,66.0,0,0,0,0
chr2,-,46630232,1,0,1,62.0,10.0,0,0,0,0
chr2,+,46681745,2,0,1,155.0,7.0,0,0,0,0
chr2,-,46799897,1,0,1,68.0,65.0,0,0,0,0
chr2,+,46903543,1,0,1,71.0,50.0,0,0,0,0
chr2,+,46905734,1,0,1,415.0,61.0,0,0,0,0
chr2,-,46909178,1,0,2,11.5,103.0,2,2,3,0
chr2,-,46915822,14,11,13,64.6154,40.6154,0,0,1,0
chr2,-,46941736,1,0,1,96.0,15.0,0,0,0,1
chr2,-,46964981,1,0,1,74.0,14.0,0,0,0,0
chr2,+,47074134,4,0,1,425.0,90.0,0,0,0,0
chr2,-,47076123,1,0,1,7.0,150.0,0,0,0,0
chr2,-,47124060,1,0,1,19.0,757.0,0,0,0,0
chr2,+,47162600,1,0,1,70.0,112.0,0,0,1,0
chr2,+,47167612,1,0,1,76.0,0.0,0,0,0,0
chr2,-,47162212,21,19,18,56.2778,36.1667,0,0,33,0
chr2,-,47162393,7,23,27,90.5926,114.926,15,15,19,0
chr2,-,47163484,2,0,2,3.5,145.0,0,0,38,0
chr2,-,47172008,28,19,23,32.9565,55.2609,0,0,39,0
chr2,-,47172214,1,0,1,77.0,235.0,0,0,38,0
chr2,-,47172460,1,0,1,82.0,86.0,2,2,35,0
chr2,-,47176560,528,574,434,66.5276,64.1429,0,0,3,0
chr2,-,47189390,2,0,2,11.0,39.0,0,0,1,0
chr2,-,47204675,1,0,1,84.0,4.0,0,0,0,0
chr2,-,0,0,19,0,,,0,0,0,0
chr2,-,47161854,0,20,12,90.4167,231.917,15,15,18,0
chr2,-,47162668,0,50,54,61.8704,150.87,31,31,6,0
chr2,-,47170765,0,20,24,87.2083,79.4167,9,9,30,0
chr2,-,47171135,0,5,12,226.833,102.667,0,0,39,0
chr2,-,47171190,0,36,44,57.5682,43.3864,1,1,39,0
chr2,+,47239851,1,0,1,9.0,0.0,0,0,0,0
chr2,+,47417237,1,0,1,346.0,74.0,0,0,2,0
chr2,+,47480934,1,0,1,329.0,81.0,0,0,1,0
chr2,+,47483228,12,0,10,208.9,94.3,0,0,0,0
chr2,-,47482953,1,0,1,16.0,70.0,0,0,0,0
chr2,+,47691283,26,27,26,62.0769,43.6154,2,2,1,0
chr2,+,47691624,1,0,1,13.0,59.0,0,0,3,0
chr2,+,47694862,1,0,1,95.0,22.0,0,0,2,0
chr2,+,47705840,1,0,1,25.0,224.0,0,0,1,0
chr2,+,47732056,2,0,2,48.0,729.5,0,0,1,0
chr2,+,47793625,1,0,1,13.0,220.0,0,0,2,0
chr2,+,47805031,1,0,2,63.5,14.5,1,1,2,0
chr2,+,47806652,1,0,1,67.0,13.0,1,1,1,0
chr2,+,47806953,28,12,28,142.571,66.7857,0,0,2,1
chr2,+,47810082,1,0,1,1607.0,39.0,0,0,1,0
chr2,+,47883648,1,0,1,21.0,729.0,0,0,1,0
chr2,+,47890824,1,0,1,9.0,82.0,0,0,0,0
chr2,+,47908161,1,0,1,15.0,55.0,0,0,1,0
chr2,+,47917201,1,0,1,0.0,537.0,0,0,0,0
chr2,-,47691283,28,34,34,74.9706,51.4118,1,1,2,0
chr2,-,47694862,1,0,1,19.0,74.0,0,0,2,0
chr2,-,47736451,1,0,1,79.0,249.0,0,0,1,0
chr2,-,47822305,1,0,1,83.0,203.0,1,1,2,0
chr2,-,47825845,1,0,1,10.0,218.0,0,0,2,0
chr2,-,47883933,1,0,1,38.0,109.0,0,0,1,0
chr2,-,47936514,1,0,1,47.0,553.0,0,0,0,0
chr2,+,48348973,1,0,1,0.0,59.0,0,0,1,0
chr2,+,48363385,1,0,1,20.0,60.0,0,0,1,0
chr2,+,48375899,1,0,1,60.0,0.0,0,0,0,0
chr2,+,48379295,1,0,1,10.0,133.0,0,0,0,0
chr2,-,48314235,3,0,2,77.0,37.5,0,0,1,0
chr2,-,48327895,1,0,1,184.0,1112.0,0,0,1,0
chr2,-,48379290,1,0,1,55.0,19.0,0,0,1,0
chr2,-,48428003,1,0,1,1137.0,54.0,0,0,0,0
chr2,-,48494265,2,0,2,35.5,13.5,0,0,0,0
chr2,+,48447096,1,0,1,63.0,3.0,0,0,2,0
chr2,+,48447990,1,0,1,16.0,50.0,0,0,1,0
chr2,+,48472252,10,0,1,59.0,10.0,0,0,1,0
chr2,+,48491570,2,0,2,3.5,57.0,0,0,1,0
chr2,+,48515386,20,0,20,30.7,78.25,0,0,0,0
chr2,+,48471451,0,5,9,46.3333,77.7778,0,0,1,0
chr2,+,48555100,1,0,1,63.0,30.0,0,0,0,0
chr2,+,49509747,1,0,1,18.0,69.0,0,0,0,0
chr2,+,49879452,1,0,1,7.0,65.0,0,0,0,0
chr2,+,53778172,1,0,1,29.0,50.0,0,0,0,0
chr2,+,53775183,0,12,11,85.4545,69.4545,0,0,0,0
chr2,-,53701197,1,0,1,58.0,22.0,0,0,5,0
chr2,-,53705512,1,0,1,10.0,89.0,0,0,4,0
chr2,-,53728853,1,0,1,1.0,289.0,1,1,1,0
chr2,-,53751686,2,0,1,32.0,69.0,0,0,2,0
chr2,-,53786958,10,0,8,55.75,27.5,0,0,0,0
chr2,-,53700569,0,11,15,29.4,42.0,3,3,1,0
chr2,+,53818849,16,0,6,89.5,56.0,0,0,0,0
chr2,+,53833518,1,0,1,885.0,78.0,0,0,0,0
chr2,+,53872770,2,0,2,12.0,65.5,0,0,0,0
chr2,-,53867690,3,0,1,25.0,66.0,0,0,1,0
chr2,-,53870490,1,0,1,73.0,43.0,0,0,1,0
chr2,-,53895735,1,0,1,587.0,107.0,0,0,0,0
chr2,+,53923945,1,0,1,67.0,17.0,0,0,0,0
chr2,-,53926988,1,0,1,58.0,3.0,0,0,0,0
chr2,+,53967668,1,0,1,49.0,10.0,0,0,0,0
chr2,-,53994534,1,0,1,99.0,5.0,0,0,0,0
chr2,+,54045364,1,0,1,14.0,78.0,0,0,3,0
chr2,+,54052202,1,0,1,75.0,84.0,0,0,2,0
chr2,+,54057394,1,0,1,14.0,97.0,2,2,1,0
chr2,+,54305144,14,0,10,105.6,68.3,0,0,0,0
chr2,+,54566047,1,0,1,7.0,118.0,0,0,1,0
chr2,+,54617677,1,0,1,16.0,80.0,0,0,0,0
chr2,+,54629323,1,0,1,56.0,1.0,0,0,0,0
chr2,+,54630011,1,0,1,0.0,6.0,0,0,0,0
chr2,+,54632678,1,0,1,137.0,145.0,0,0,0,0
chr2,+,54660186,1,0,1,1492.0,29.0,0,0,1,0
chr2,+,54691319,1,0,1,65.0,20.0,0,0,0,0
chr2,-,54669673,3,0,3,45.3333,46.0,0,0,2,0
chr2,-,54680031,5,0,3,56.6667,152.667,0,0,1,0
chr2,-,54691949,1,0,1,43.0,335.0,0,0,0,0
chr2,-,54976794,1,0,1,12.0,91.0,0,0,5,0
chr2,-,54978455,4,0,4,66.75,31.75,0,0,1,0
chr2,-,54987699,1,0,4,33.25,140.0,3,3,1,0
chr2,-,55010382,6,0,1,13.0,109.0,0,0,2,0
chr2,-,55050565,2,0,1,71.0,15.0,0,0,0,0
chr2,-,54974391,0,4,6,33.8333,74.0,2,2,2,0
chr2,-,54987660,0,5,6,42.3333,158.167,4,4,0,0
chr2,+,55087068,1,0,1,15.0,66.0,0,0,0,0
chr2,-,55213693,1,0,1,88.0,14.0,0,0,1,0
chr2,-,55216136,1,0,1,0.0,64.0,0,0,0,0
chr2,-,55231258,1,0,1,2.0,83.0,0,0,3,0
chr2,-,55232293,1,0,1,21.0,56.0,0,0,2,0
chr2,-,55236174,1,0,1,1.0,77.0,0,0,8,0
chr2,-,55238675,1,0,1,81.0,94.0,0,0,13,0
chr2,-,55239517,1,0,1,9.0,27.0,0,0,12,0
chr2,-,55241459,1,0,1,5.0,68.0,0,0,9,0
chr2,-,55249539,2,0,2,51.0,480.0,1,1,8,0
chr2,-,55252235,1,0,1,98.0,98.0,0,0,8,0
chr2,-,55257493,1,0,1,51.0,23.0,0,0,6,0
chr2,-,55263628,1,0,1,0.0,74.0,0,0,5,0
chr2,-,55265266,1,0,1,85.0,7.0,0,0,6,0
chr2,-,55268269,2,0,2,33.0,29.0,0,0,6,0
chr2,-,55268742,3,0,3,47.0,126.0,1,1,3,0
chr2,-,55269248,8,3,7,23.2857,58.7143,0,0,3,0
chr2,-,55269724,1,0,1,180.0,532.0,0,0,2,0
chr2,-,55279043,1,0,1,1264.0,10.0,0,0,1,0
chr2,-,55287373,1,0,1,60.0,28.0,0,0,1,0
chr2,-,55296964,2,0,1,334.0,275.0,0,0,2,0
chr2,-,55298902,2,0,2,235.0,36.0,0,0,0,0
chr2,-,55310361,1,0,1,55.0,2.0,0,0,0,0
chr2,+,55236050,2,7,5,212.8,32.2,3,3,68,0
chr2,+,55236174,3,0,3,18.0,81.0,0,0,68,0
chr2,+,55236654,1,0,1,51.0,27.0,0,0,67,1
chr2,+,55237528,1,0,1,80.0,23.0,0,0,66,0
chr2,+,55239509,2,0,2,115.5,59.5,0,0,64,0
chr2,+,55240786,1,0,1,17.0,21.0,0,0,63,0
chr2,+,55241095,4,0,4,30.25,56.75,0,0,59,0
chr2,+,55241459,1,0,1,14.0,77.0,0,0,58,0
chr2,+,55247568,1,0,1,19.0,85.0,0,0,57,0
chr2,+,55250791,1,0,1,70.0,76.0,0,0,56,0
chr2,+,55257493,1,0,1,15.0,67.0,0,0,52,0
chr2,+,55259516,1,0,1,16.0,66.0,0,0,51,0
chr2,+,55265270,35,30,35,40.6286,70.0857,0,0,27,0
chr2,+,55266155,8,0,8,94.5,0.25,0,0,20,0
chr2,+,55268276,34,28,34,56.9118,26.3235,0,0,4,0
chr2,+,55298910,2,0,2,7.5,69.5,0,0,1,0
chr2,+,55336048,1,0,1,11.0,69.0,0,0,0,0
chr2,+,0,0,64,0,,,0,0,0,0
chr2,+,55234209,0,8,10,68.1,150.7,64,64,55,0
chr2,+,55234967,0,67,74,73.7027,90.0541,35,35,31,0
chr2,+,55235542,0,215,394,63.835,76.8579,9,9,0,0
chr2,+,55235613,0,6527,6735,59.2992,70.0018,75,75,0,0
chr2,+,55235650,0,9,6054,59.0505,69.3332,65,65,10,0
chr2,+,55235659,0,18,1477,51.3033,73.4028,23,23,52,0
chr2,-,55369109,1,0,1,406.0,74.0,0,0,2,0
chr2,-,55370569,1,0,1,7.0,729.0,0,0,1,0
chr2,-,55420027,4,0,1,0.0,70.0,0,0,0,0
