chrom,strand,position,weight_sg,weight_berth,read_density,leading_clip_length,trailing_clip_length,junction_start_cnt,junction_end_cnt,junction_cross_cnt,label
chr5,+,248228,1,0,1,4.0,86.0,0,0,5,0
chr5,+,249918,2,0,1,15.0,94.0,0,0,6,0
chr5,+,255424,1,0,1,69.0,69.0,1,0,13,0
chr5,+,271619,38,132,110,50.3636,59.1727,0,1,0,1
chr5,+,311271,1,0,2,445.0,81.5,0,9,2,0
chr5,-,271667,1,0,1,12.0,66.0,0,0,0,1
chr5,-,289102,2,0,2,77.0,22.5,0,0,1,0
chr5,-,341525,1,0,1,4.0,21.0,1,0,0,0
chr5,+,320209,1,0,1,13.0,78.0,0,0,0,0
chr5,+,321685,7,0,7,27.4286,215.143,0,0,1,1
chr5,+,343891,2,0,3,75.3333,188.0,0,3,0,0
chr5,+,344411,2,0,2,59.5,1163.5,0,0,2,0
chr5,+,381505,1,0,1,55.0,317.0,0,0,4,0
chr5,+,435352,1,0,1,412.0,67.0,1,0,0,0
chr5,+,436850,2,0,2,418.0,52.5,0,0,1,0
chr5,+,443160,5,0,2,14.0,65.5,0,0,0,1
chr5,+,446148,1,0,2,2.0,88.5,0,4,0,0
chr5,+,454868,5,0,4,55.0,24.25,0,0,1,0
chr5,+,463307,4,0,1,25.0,118.0,0,0,2,0
chr5,+,443202,0,4,6,53.8333,45.0,1,0,0,1
chr5,-,470509,3,0,3,63.3333,53.3333,0,0,0,0
chr5,+,476511,2,0,1,519.0,72.0,0,0,0,0
chr5,+,612316,3,0,3,432.333,69.3333,0,0,0,1
chr5,+,615134,1,0,1,61.0,8.0,0,0,1,0
chr5,+,643808,1,0,1,21.0,65.0,0,0,1,0
chr5,+,644117,5,0,1,6.0,107.0,0,0,2,0
chr5,-,860862,1,0,1,122.0,110.0,1,0,0,0
chr5,-,863740,1,0,4,54.25,170.75,0,1,0,0
chr5,-,891653,12,0,10,63.5,34.2,0,0,0,0
chr5,+,891721,1,0,1,65.0,15.0,0,0,0,0
chr5,+,892854,7,5,6,13.1667,80.1667,0,0,0,1
chr5,+,911645,1,0,1,17.0,75.0,0,0,1,0
chr5,+,912486,1,0,1,62.0,6.0,0,0,1,0
chr5,+,1037569,1,0,1,39.0,69.0,0,0,0,0
chr5,-,1050616,1,0,1,177.0,151.0,1,0,0,0
chr5,+,1110654,1,0,1,16.0,79.0,0,0,0,0
chr5,-,1255927,1,0,1,2.0,58.0,0,0,0,0
chr5,-,1317878,1,0,1,32.0,1119.0,0,0,0,0
chr5,+,1461430,1,0,1,77.0,621.0,0,0,0,0
chr5,+,1489637,2,0,1,48.0,0.0,0,0,0,0
chr5,+,1493401,1,0,1,3.0,86.0,0,0,1,0
chr5,-,1461426,2,0,2,44.0,64.5,0,0,0,0
chr5,-,1488300,4,0,4,78.0,39.0,0,0,1,0
chr5,+,1567548,1,0,1,80.0,12.0,0,0,0,0
chr5,+,1571956,1,0,1,8.0,270.0,0,0,0,0
chr5,-,1567550,2,0,1,75.0,11.0,0,0,0,0
chr5,-,1571949,23,11,23,79.4348,324.13,1,0,2,0
chr5,-,1584634,1,0,1,240.0,6.0,0,0,6,0
chr5,-,1587546,1,0,1,57.0,14.0,0,0,5,0
chr5,-,1591359,1,0,1,70.0,10.0,0,0,2,0
chr5,+,1614893,1,0,1,68.0,23.0,0,0,0,0
chr5,+,1627123,2,0,2,7.0,309.5,0,0,0,0
chr5,-,1627117,1,0,1,57.0,12.0,0,0,0,0
chr5,-,1628697,4,0,4,71.25,38.5,0,0,0,0
chr5,-,1632619,1,0,1,1.0,65.0,0,1,1,0
chr5,-,1798384,88,84,84,61.4167,38.9524,0,0,0,0
chr5,+,1798383,7,6,7,63.4286,172.429,0,0,0,0
chr5,+,1799955,3,0,3,36.6667,77.0,0,0,0,0
chr5,+,1801377,191,0,177,50.8757,67.5593,0,0,2,1
chr5,-,3700563,2,0,1,93.0,45.0,0,0,0,0
chr5,-,3789488,1,0,1,139.0,182.0,0,0,0,0
chr5,-,4189718,3,0,3,458.333,44.0,0,0,0,0
chr5,+,5004743,1,0,1,60.0,12.0,1,0,0,0
chr5,+,5006808,20,32,26,43.4231,68.0385,0,1,0,0
chr5,+,5037918,2,0,2,14.0,169.5,0,0,0,0
chr5,-,5390102,3,0,2,55.0,36.0,0,0,0,0
chr5,+,5457449,1,0,1,158.0,2.0,0,0,0,0
chr5,+,5463297,1,0,1,12.0,74.0,0,0,0,0
chr5,+,5474195,2,0,1,30.0,72.0,0,0,2,0
chr5,+,6378677,1,0,1,11.0,175.0,0,0,0,0
chr5,-,6371898,83,77,80,68.8125,67.4125,0,0,0,0
chr5,-,6375773,2,0,1,18.0,52.0,0,0,9,0
chr5,-,6372097,0,20,3,48.0,22.6667,0,0,1,0
chr5,-,6447181,1,0,1,1250.0,2.0,0,0,0,0
chr5,-,6447766,1,0,1,487.0,0.0,0,0,0,0
chr5,-,6599236,22,0,19,65.6842,80.1053,0,0,0,0
chr5,+,6605857,1,0,1,64.0,521.0,0,0,0,0
chr5,+,6633401,6,0,5,105.6,34.2,0,0,1,1
chr5,+,6727392,1,0,1,68.0,5.0,0,0,0,0
chr5,+,6737909,1,0,1,60.0,35.0,0,0,0,0
chr5,-,6756316,1,0,1,749.0,65.0,0,0,0,0
chr5,+,7088420,1,0,1,25.0,461.0,0,0,0,0
chr5,+,7789550,2,0,2,41.5,38.0,0,0,0,0
chr5,-,7859158,30,5,27,70.6667,37.6296,0,0,0,0
chr5,+,7870768,4,0,4,93.5,29.25,0,0,0,0
chr5,+,7891289,5,0,5,72.4,20.8,0,0,2,0
chr5,+,8457690,2,0,2,43.0,90.5,0,0,0,1
chr5,-,8568108,1,0,1,366.0,20.0,0,0,0,0
chr5,+,10194681,1,0,1,81.0,599.0,0,0,0,0
chr5,+,10226335,1,0,1,80.0,12.0,0,0,0,0
chr5,-,10225506,11,0,1,26.0,58.0,0,0,0,0
chr5,-,10236150,6,0,3,45.3333,57.6667,0,0,3,0
chr5,+,10250242,160,143,61,47.5902,55.8689,0,0,0,1
chr5,+,10252985,1,0,1,66.0,10.0,0,0,10,0
chr5,+,10255953,1,0,4,7.0,117.75,0,8,6,0
chr5,+,10261553,2,19,7,548.714,58.0,0,7,7,0
chr5,+,10254723,0,6,3,34.3333,79.0,0,4,7,0
chr5,+,10258110,0,3,9,29.7778,82.8889,0,7,4,0
chr5,+,10258135,0,6,9,29.7778,82.8889,0,7,4,0
chr5,+,10260791,0,3,4,32.5,84.0,0,3,6,0
chr5,+,10262479,0,7,5,121.2,86.6,1,6,8,0
chr5,+,10263131,0,11,7,213.0,78.0,0,6,9,0
chr5,-,10279924,2,0,1,13.0,61.0,0,0,0,0
chr5,-,10286020,1,0,1,82.0,15.0,0,0,1,0
chr5,-,10343097,3,0,3,49.6667,53.6667,0,0,0,0
chr5,+,10279286,1,0,1,93.0,1169.0,0,0,0,0
chr5,+,10284466,1,0,1,889.0,110.0,0,0,1,0
chr5,+,10298621,1,0,1,217.0,28.0,0,0,2,0
chr5,+,10341944,1,0,1,434.0,24.0,1,0,3,0
chr5,+,10353690,3,6,6,61.0,51.8333,0,1,3,1
chr5,+,10367764,1,0,1,44.0,70.0,1,0,5,0
chr5,+,10377795,4,3,9,108.889,65.7778,0,2,4,0
chr5,+,10391441,2,0,2,37.0,44.5,0,0,7,0
chr5,+,10418623,1,0,1,730.0,18.0,1,0,7,0
chr5,+,10422996,3,0,2,34.5,94.0,0,0,8,0
chr5,+,10428324,2,0,1,78.0,26.0,0,0,9,0
chr5,+,10432638,1,0,1,32.0,17.0,1,0,4,0
chr5,+,10435693,13,6,13,43.3846,44.6923,0,1,3,0
chr5,-,10435697,8,0,8,58.75,43.625,0,0,0,0
chr5,-,10591182,1,0,1,19.0,62.0,0,0,0,0
chr5,+,10594221,1,0,1,85.0,262.0,0,0,0,0
chr5,+,10601315,1,0,1,146.0,9.0,0,0,0,0
chr5,+,10604195,1,0,1,9.0,112.0,1,0,0,0
chr5,-,10597912,1,0,1,63.0,9.0,0,0,0,0
chr5,+,10641991,1,0,1,72.0,63.0,0,0,0,0
chr5,+,10656065,1,0,1,2409.0,12.0,1,0,0,0
chr5,-,10656737,1,0,1,268.0,20.0,0,0,0,0
chr5,+,10679248,2,0,1,27.0,179.0,0,0,0,0
chr5,+,10695865,1,0,1,77.0,931.0,0,0,2,0
chr5,+,10739313,1,0,1,53.0,10.0,0,0,1,0
chr5,-,10679231,10,0,8,59.75,95.875,0,0,0,0
chr5,-,10732772,5,0,1,61.0,8.0,0,0,2,0
chr5,-,10748114,1,0,1,70.0,16.0,0,0,4,0
chr5,+,11776578,1,0,1,137.0,0.0,1,0,0,0
chr5,+,11806721,1,0,1,3088.0,28.0,1,0,1,0
chr5,+,11816600,1,0,1,424.0,0.0,1,0,2,0
chr5,+,11816654,3,0,2,500.0,61.5,1,0,2,0
chr5,-,14118445,1,0,1,118.0,1.0,0,0,0,0
chr5,+,14173190,1,0,1,61.0,7.0,0,0,0,0
chr5,+,14389316,1,0,1,1625.0,91.0,0,0,0,0
chr5,+,14481761,1,0,1,66.0,0.0,0,0,0,0
chr5,-,14481901,1,0,1,139.0,0.0,0,0,0,0
chr5,-,14509773,1,0,1,10.0,78.0,0,0,0,0
chr5,+,14581814,1,0,1,14.0,67.0,0,0,0,1
chr5,+,14651620,162,120,162,53.1914,99.284,0,0,0,0
chr5,+,14664696,1,0,1,61.0,29.0,0,0,8,1
chr5,+,14693819,1,0,1,46.0,79.0,1,0,6,0
chr5,+,14714855,1,0,1,6.0,63.0,0,0,4,0
chr5,+,14796168,2,0,2,61.0,50.5,0,0,1,0
chr5,+,14651665,0,10,165,53.3515,98.0606,6,0,0,0
chr5,-,14629213,1,0,1,657.0,0.0,1,0,0,0
chr5,-,14645491,2,0,2,57.5,178.0,0,0,1,0
chr5,-,14650062,1,0,1,126.0,0.0,1,0,2,0
chr5,-,14651620,2,131,151,54.947,80.702,1,2,1,0
chr5,-,14663099,1,0,1,75.0,12.0,0,0,6,0
chr5,-,14709811,2,0,1,81.0,13.0,0,0,2,0
chr5,-,14796166,6,4,6,54.3333,45.8333,0,0,1,0
chr5,-,14816415,1,0,1,16.0,133.0,0,0,1,0
chr5,-,14651803,0,9,5,112.6,46.0,9,13,4,0
chr5,-,15906515,1,0,1,67.0,0.0,0,0,0,0
chr5,+,16451515,1,0,1,44.0,213.0,0,0,0,0
chr5,-,16451518,19,0,18,53.5556,114.0,0,0,0,0
chr5,+,16468840,2,0,2,80.5,19.5,1,0,0,0
chr5,+,16902212,1,0,1,67.0,44.0,0,0,0,0
chr5,-,16908250,1,0,1,152.0,395.0,0,0,0,0
chr5,-,17229784,1,0,1,54.0,12.0,1,0,0,0
chr5,+,17217624,2,0,2,10.5,57.5,0,0,0,1
chr5,+,17343045,1,0,1,21.0,77.0,1,0,0,0
chr5,+,17353687,0,17,19,46.6316,90.9474,0,1,0,0
chr5,-,17276442,1,0,1,268.0,1.0,0,0,0,0
chr5,-,17276597,1,0,1,48.0,64.0,0,0,1,0
chr5,-,17353686,12,12,12,39.3333,93.0,0,0,1,0
chr5,+,18049505,1,0,1,64.0,67.0,0,0,0,0
chr5,+,18162958,1,0,1,5.0,898.0,0,0,0,0
chr5,-,18653793,1,0,1,67.0,12.0,0,0,0,0
chr5,-,18689803,1,0,1,72.0,15.0,0,0,0,0
chr5,-,18704119,1,0,1,69.0,14.0,0,0,0,0
chr5,-,18713494,1,0,1,4.0,40.0,0,0,1,0
chr5,-,18731781,2,0,1,51.0,17.0,0,0,1,0
chr5,-,18737131,2,0,2,51.5,38.0,0,0,2,0
chr5,+,19219952,2,0,1,47.0,496.0,0,0,0,0
chr5,-,20301222,1,0,1,39.0,70.0,0,0,0,0
chr5,-,21141368,1,0,1,170.0,836.0,0,0,0,0
chr5,-,21479700,1,0,1,62.0,8.0,0,0,0,0
chr5,+,21459515,1,0,1,21.0,82.0,0,0,0,1
chr5,+,21463689,1,0,1,450.0,176.0,0,0,2,0
chr5,+,21464916,1,0,1,8.0,96.0,0,0,3,0
chr5,+,21468983,1,0,1,159.0,28.0,0,0,3,0
chr5,+,21469242,1,0,1,30.0,86.0,0,0,4,0
chr5,+,21478236,1,0,1,126.0,10.0,0,0,1,0
chr5,+,21470981,0,5,7,26.7143,68.8571,0,0,2,0
chr5,-,21520268,1,0,1,78.0,91.0,0,0,0,0
chr5,-,21794655,1,0,1,97.0,99.0,1,0,0,0
chr5,-,21875828,1,0,1,43.0,1464.0,1,0,0,0
chr5,-,21882516,8,8,10,56.4,63.5,0,1,0,0
chr5,-,21981731,1,0,1,416.0,22.0,0,0,0,0
chr5,+,21882516,11,11,10,37.8,91.6,0,0,0,0
chr5,+,21972990,1,0,1,39.0,61.0,0,0,1,0
chr5,-,24170273,1,0,1,142.0,0.0,0,0,0,0
chr5,+,25314112,1,0,1,18.0,55.0,0,0,0,0
chr5,+,25909369,2,0,2,36.0,37.0,0,0,0,0
chr5,-,25909314,2,0,2,50.0,72.5,0,0,0,0
chr5,+,26669195,1,0,1,336.0,108.0,0,0,0,0
chr5,+,27472283,1,0,1,13.0,78.0,0,0,0,1
chr5,+,27484562,1,0,1,14.0,98.0,0,0,1,0
chr5,+,27493386,1,0,1,64.0,40.0,0,1,0,0
chr5,-,27465009,1,0,1,77.0,14.0,0,0,0,0
chr5,-,27484585,1,0,1,57.0,85.0,0,0,1,0
chr5,+,31401300,1,0,1,83.0,230.0,0,0,0,0
chr5,-,31401155,16,0,1,65.0,141.0,0,0,0,0
chr5,-,31428313,1,0,1,59.0,10.0,0,0,1,0
chr5,+,31532282,7,0,7,42.5714,40.0,0,0,0,1
chr5,+,31549466,1,0,1,57.0,0.0,0,0,3,0
chr5,-,31553456,1,0,1,8.0,105.0,0,0,0,0
chr5,+,31645330,1,0,1,55.0,26.0,0,0,0,0
chr5,-,31822459,2,0,1,50.0,71.0,0,0,0,0
chr5,-,31921887,1,0,1,442.0,67.0,1,0,0,0
chr5,-,31923296,14,0,13,34.3846,50.0769,0,0,1,1
chr5,+,31847400,1,0,1,208.0,878.0,0,0,0,0
chr5,+,31923328,2,0,2,16.0,228.5,0,0,1,1
chr5,-,32103220,1,0,1,92.0,29.0,0,0,0,0
chr5,+,32173985,1,0,1,31.0,91.0,0,0,0,0
chr5,-,32124715,2,0,1,36.0,61.0,0,0,0,0
chr5,-,32174388,1,0,1,62.0,27.0,0,0,0,0
chr5,+,32191269,1,0,1,1483.0,739.0,1,0,0,0
chr5,+,32208535,1,0,1,74.0,74.0,0,0,0,0
chr5,-,32207393,1,0,1,227.0,122.0,1,0,0,0
chr5,-,32228826,5,0,1,1.0,127.0,0,0,0,0
chr5,-,32294014,1,0,1,62.0,0.0,0,0,2,0
chr5,-,32295852,1,0,1,57.0,12.0,0,0,3,0
chr5,+,32221895,2,0,2,65.5,31.5,0,0,0,0
chr5,+,32421439,1,0,1,1.0,214.0,0,0,0,0
chr5,-,32354348,7,0,7,49.8571,74.4286,0,0,0,0
chr5,+,32522744,1,0,1,68.0,424.0,0,0,0,0
chr5,+,32531792,14,10,13,48.8462,55.3846,0,0,0,0
chr5,+,32580837,1,0,1,11.0,79.0,1,0,4,0
chr5,+,32585498,436,0,20,32.25,57.65,0,0,5,0
chr5,+,32585934,1,0,1,251.0,95.0,1,0,22,0
chr5,+,32586229,2,0,1,12.0,84.0,0,0,23,0
chr5,+,32586546,1,0,1,22.0,99.0,2,0,22,0
chr5,+,32587613,1,0,1,89.0,16.0,0,0,24,0
chr5,+,32590762,6,4,6,56.0,90.6667,0,0,20,0
chr5,+,32591698,1,0,4,227.75,43.25,10,1,10,0
chr5,+,32585525,0,502,409,37.2249,67.6504,0,0,5,1
chr5,+,32588500,0,80,86,108.488,66.3023,2,15,9,0
chr5,+,32591560,0,30,31,205.097,73.871,2,14,7,0
chr5,+,32598957,0,15,18,192.5,66.0,1,10,9,0
chr5,-,32543053,3,0,3,48.0,175.667,0,0,0,0
chr5,-,32560464,1,0,1,28.0,1140.0,0,0,1,0
chr5,-,32566992,1,0,1,2.0,59.0,0,0,2,0
chr5,-,32586247,1,0,1,14.0,92.0,0,0,1,0
chr5,+,33156650,1,0,1,74.0,25.0,0,0,0,0
chr5,+,33158653,1,0,1,44.0,87.0,1,0,1,0
chr5,+,33161730,2,0,2,153.0,74.5,0,0,2,0
chr5,+,33162154,55,0,62,36.8548,68.1936,0,3,1,0
chr5,-,33142495,1,0,1,17.0,24.0,1,0,0,0
chr5,-,33146544,1,0,1,29.0,165.0,1,0,1,0
chr5,-,33162154,0,26,25,38.44,87.32,5,1,1,0
chr5,+,33440940,46,4,28,68.8929,50.7143,0,0,0,1
chr5,+,33446658,1,0,1,189.0,24.0,0,0,4,0
chr5,+,33460027,6,6,6,38.0,189.0,0,0,6,0
chr5,+,33463751,1,6,6,615.833,41.1667,0,5,5,0
chr5,+,33466037,3,0,1,0.0,78.0,0,0,7,0
chr5,+,33440976,0,27,36,62.9722,49.7222,0,0,0,1
chr5,-,33526354,1,0,1,39.0,94.0,0,0,0,0
chr5,+,33751316,1,0,1,93.0,14.0,0,0,0,0
chr5,-,33657794,1,0,1,62.0,77.0,0,0,0,0
chr5,-,33736295,1,0,1,246.0,131.0,0,0,1,0
chr5,-,33751120,16,4,6,54.3333,130.667,0,0,2,0
chr5,-,33751310,0,7,9,75.1111,141.333,0,0,2,0
chr5,-,33986987,9,0,1,22.0,61.0,0,0,0,0
chr5,-,34168202,1,0,1,3.0,4.0,0,0,0,0
chr5,+,34193611,2,0,2,10.5,78.0,0,0,0,0
chr5,-,34182966,1,0,1,6.0,126.0,0,0,0,0
chr5,-,34304996,1,0,1,69.0,199.0,0,0,0,0
chr5,+,34315661,1,0,1,606.0,51.0,0,0,0,0
chr5,+,34656328,1,0,1,70.0,19.0,0,0,0,1
chr5,+,34824365,1,0,1,27.0,64.0,0,0,0,0
chr5,-,34897060,2,0,2,81.5,12.0,0,0,0,0
chr5,-,34905259,9,0,1,74.0,42.0,0,0,2,0
chr5,+,34907505,1,0,1,78.0,228.0,0,0,0,0
chr5,+,34915703,48,54,58,65.9138,58.1552,1,0,1,1
chr5,+,34918821,2,0,1,65.0,0.0,0,0,11,0
chr5,+,34921099,1,0,1,91.0,60.0,0,0,12,0
chr5,+,34923955,1,0,1,0.0,46.0,0,0,5,0
chr5,+,34929976,4,0,3,34.0,56.3333,0,0,0,0
chr5,+,34935708,1,0,1,750.0,82.0,0,1,0,0
chr5,+,34943025,3,0,3,168.0,58.6667,0,0,2,0
chr5,+,34951522,1,0,1,56.0,31.0,0,0,3,0
chr5,+,34951751,1,0,1,126.0,34.0,2,0,3,0
chr5,+,34953082,1,0,1,20.0,93.0,0,0,5,0
chr5,+,34944868,0,5,4,250.0,42.5,0,1,1,0
chr5,-,35081218,1,0,1,587.0,636.0,0,0,0,0
chr5,-,36120059,1,0,1,4.0,488.0,1,0,0,0
chr5,-,36141040,1,0,1,73.0,23.0,0,0,0,0
chr5,+,36152104,11,0,8,71.0,51.75,0,0,0,1
chr5,+,36169353,1,0,1,171.0,87.0,0,0,2,0
chr5,-,36192887,1,0,1,22.0,530.0,0,0,0,0
chr5,-,36194816,2,0,2,78.0,30.5,0,0,0,0
chr5,-,36659097,1,0,1,78.0,33.0,0,0,0,0
chr5,+,36700864,1,0,1,45.0,709.0,0,0,0,0
chr5,+,36724152,1,0,1,72.0,32.0,0,0,0,0
chr5,-,36699254,9,0,1,135.0,53.0,0,0,0,0
chr5,-,36704166,1,0,1,73.0,15.0,0,0,3,0
chr5,-,36871443,1,0,1,119.0,607.0,0,0,0,0
chr5,-,36901501,1,0,1,37.0,116.0,0,0,0,0
chr5,+,36876843,2,0,2,64.5,28.0,0,0,0,0
chr5,-,37019765,1,0,1,375.0,15.0,1,0,0,0
chr5,+,37044667,1,0,1,185.0,94.0,0,0,0,0
chr5,+,37050289,1,0,1,178.0,21.0,0,0,1,0
chr5,+,37060839,1,0,1,20.0,81.0,0,1,0,0
chr5,+,37085033,3,0,1,60.0,40.0,0,0,0,0
chr5,-,37081770,1,0,1,294.0,80.0,1,0,0,0
chr5,-,37085226,1,0,1,144.0,13.0,1,0,1,0
chr5,-,37107274,2,0,1,26.0,155.0,0,0,0,0
chr5,+,37133288,1,0,1,10.0,98.0,0,0,0,0
chr5,-,37168811,1,0,1,3.0,97.0,0,0,0,0
chr5,-,37230903,1,0,1,59.0,0.0,0,0,0,0
chr5,-,37249017,1,0,1,12.0,72.0,0,0,0,1
chr5,+,37233946,1,0,1,346.0,10.0,1,0,0,0
chr5,+,37249109,1,0,1,12.0,139.0,0,0,1,0
chr5,+,37286437,1,0,1,81.0,13.0,0,0,1,0
chr5,+,37288136,2,0,2,60.5,39.5,0,0,2,0
chr5,-,37288138,3,0,3,24.6667,210.0,0,0,0,0
chr5,-,37291837,7,0,7,93.0,356.714,0,0,2,0
chr5,-,37518680,1,0,1,10.0,74.0,0,0,0,0
chr5,+,37379261,11,0,6,34.8333,70.8333,0,0,0,0
chr5,+,37379485,1,0,1,153.0,38.0,0,2,3,0
chr5,-,38710366,4,0,4,55.25,84.25,0,0,0,0
chr5,+,38937919,2,0,2,40.0,38.0,0,0,0,0
chr5,+,39003836,1,0,1,25.0,86.0,0,0,0,0
chr5,-,38788318,1,0,1,76.0,27.0,1,0,0,0
chr5,-,38937919,7,4,5,75.2,35.6,0,0,1,0
chr5,-,38944932,1,0,1,39.0,39.0,0,0,1,0
chr5,-,38960396,1,0,1,8.0,61.0,0,1,1,0
chr5,-,38969666,2,0,1,60.0,14.0,0,0,1,0
chr5,-,39105271,3,0,1,83.0,158.0,0,0,0,0
chr5,+,39976096,1,0,1,568.0,35.0,0,0,0,0
chr5,-,39971717,1,0,1,106.0,1.0,0,0,0,0
chr5,+,40746482,1,0,1,10.0,39.0,0,0,0,0
chr5,-,40714474,6,0,3,73.0,25.6667,0,0,0,0
chr5,-,40762389,4,0,1,92.0,10.0,0,0,0,0
chr5,+,40825275,1,0,1,3.0,66.0,0,0,0,0
chr5,-,40802010,1,0,1,874.0,57.0,1,0,0,0
chr5,-,40825262,2,0,1,61.0,10.0,0,0,1,0
chr5,-,40831834,4,0,2,37.0,176.0,0,0,4,0
chr5,-,40834177,0,22,22,194.909,63.8182,1,22,2,0
chr5,-,41641744,1,0,1,69.0,2.0,1,0,0,0
chr5,-,41730065,5,3,7,57.2857,62.2857,0,1,0,0
chr5,-,41750140,1,0,1,62.0,818.0,0,0,2,0
chr5,-,41838625,1,0,1,69.0,12.0,0,0,3,0
chr5,-,41867063,3,0,3,30.0,47.3333,0,0,3,0
chr5,-,41731519,0,8,18,71.9444,26.2222,0,0,1,0
chr5,-,41807338,0,5,5,38.6,46.8,1,3,1,0
chr5,+,41904348,1,0,1,66.0,2.0,0,0,0,1
chr5,+,41919006,1,0,1,67.0,20.0,0,0,0,0
chr5,+,41925240,14,0,10,33.8,65.1,0,0,0,1
chr5,+,41928631,1,0,1,497.0,26.0,0,0,4,0
chr5,+,41934131,1,0,2,334.5,40.5,0,1,0,0
chr5,+,41936461,2,0,2,1165.5,99.5,0,0,3,0
chr5,+,41939844,2,0,2,10.5,126.5,0,0,4,0
chr5,-,41940063,1,0,1,197.0,14.0,0,0,0,0
chr5,-,41957010,1,0,1,82.0,17.0,1,0,1,0
chr5,+,42713459,1,0,1,0.0,312.0,0,0,0,0
chr5,+,42756817,8,0,8,35.875,43.875,0,0,0,1
chr5,+,42759116,3,0,3,314.333,26.3333,0,1,0,0
chr5,+,42762440,1,0,2,140.0,44.0,0,2,0,0
chr5,-,42985397,4,0,4,59.75,273.5,0,0,0,0
chr5,-,42993456,1,0,1,51.0,22.0,0,0,0,0
chr5,+,42993462,2,0,2,60.5,28.5,0,0,0,0
chr5,+,42997610,1,0,1,10.0,88.0,0,0,1,0
chr5,-,42997599,1,0,1,61.0,11.0,0,0,0,0
chr5,-,43031740,1,0,1,2075.0,1781.0,0,0,0,0
chr5,+,43031915,1,0,1,2.0,21.0,1,0,0,0
chr5,+,43033028,1,0,1,63.0,0.0,1,0,1,0
chr5,-,43039487,1,0,1,33.0,14.0,0,0,0,0
chr5,-,43072324,5,0,5,49.0,338.6,0,0,0,0
chr5,+,43065076,2,0,1,13.0,87.0,0,0,0,0
chr5,+,43066403,5,0,1,13.0,85.0,0,0,1,0
chr5,+,43072328,1,0,1,0.0,58.0,0,0,3,0
chr5,+,43120919,1,0,1,60.0,23.0,0,0,0,1
chr5,+,43128909,1,0,1,424.0,179.0,0,0,1,0
chr5,+,43134680,1,0,1,115.0,10.0,0,0,2,0
chr5,+,43135006,1,0,1,82.0,29.0,0,0,3,0
chr5,+,43136489,1,0,1,10.0,61.0,0,0,4,0
chr5,+,43138395,1,0,1,264.0,1.0,0,0,5,0
chr5,+,43158847,1,0,1,71.0,10.0,0,0,3,0
chr5,+,43173315,1,0,1,136.0,95.0,0,2,1,0
chr5,+,43192231,2,0,2,12.5,185.0,0,0,1,1
chr5,+,43192858,1,0,1,2.0,106.0,0,0,3,1
chr5,+,43201944,1,0,1,94.0,33.0,0,0,3,0
chr5,+,43208053,1,0,1,105.0,11.0,0,0,3,0
chr5,+,43240311,1,0,1,2.0,80.0,0,0,3,0
chr5,+,43252974,1,0,1,85.0,11.0,1,0,4,0
chr5,+,43289390,0,6,7,77.2857,15.8571,0,1,1,0
chr5,-,43209609,1,0,1,68.0,2.0,1,0,0,0
chr5,-,43283760,1,0,1,63.0,1.0,1,0,1,0
chr5,-,43291987,1,0,1,70.0,15.0,0,0,3,0
chr5,-,43293558,1,0,1,16.0,60.0,0,0,5,0
chr5,-,43296181,1,0,1,92.0,35.0,0,0,5,0
chr5,-,43297984,1,0,1,1544.0,106.0,0,1,2,0
chr5,-,43307069,1,0,1,59.0,20.0,0,0,3,0
chr5,-,43289394,0,3,7,56.1429,47.5714,0,2,0,0
chr5,+,43376684,1,0,1,14.0,138.0,0,0,0,0
chr5,-,43348199,1,0,1,15.0,70.0,0,0,0,0
chr5,-,43376724,1,0,1,46.0,56.0,0,0,1,0
chr5,-,43380337,13,0,1,90.0,69.0,0,0,2,0
chr5,-,43444675,6,0,2,57.5,57.0,0,0,1,0
chr5,-,43381032,0,4,6,55.0,31.8333,0,0,2,0
chr5,-,43486708,3,0,2,54.5,310.0,0,0,0,0
chr5,-,43494755,27,18,24,46.5833,287.292,0,0,2,0
chr5,-,43526294,34,0,1,26.0,87.0,0,0,3,0
chr5,-,43547093,1,0,1,1.0,58.0,0,0,6,0
chr5,-,43571685,1,0,1,95.0,15.0,0,0,3,0
chr5,-,43572228,1,0,1,76.0,8.0,0,0,4,0
chr5,-,43574865,5,0,1,62.0,610.0,0,0,5,0
chr5,-,43583109,1,0,1,1.0,67.0,0,0,6,0
chr5,-,43586350,1,0,1,68.0,287.0,0,0,6,0
chr5,-,43527091,0,4,23,64.8261,118.304,0,0,3,0
chr5,-,43527102,0,18,23,64.8261,118.304,0,0,3,0
chr5,-,43666629,9,8,9,68.2222,89.8889,1,0,0,0
chr5,+,43476518,1,0,1,9.0,78.0,0,0,0,0
chr5,+,43480480,1,0,1,78.0,589.0,0,0,1,0
chr5,+,43494755,34,21,31,48.2903,220.806,0,0,1,0
chr5,+,43524636,1,0,1,669.0,8.0,0,0,1,0
chr5,+,43574022,1,0,1,73.0,21.0,1,0,1,0
chr5,+,43587355,1,0,1,7.0,1118.0,0,0,1,0
chr5,+,43602673,1,0,1,57.0,10.0,0,0,1,1
chr5,+,43603185,5,0,4,26.0,69.0,0,0,2,1
chr5,+,43610432,1,0,1,115.0,253.0,0,0,2,0
chr5,+,43647836,1,0,1,9.0,58.0,0,0,2,0
chr5,+,43675281,1,0,1,0.0,68.0,0,0,3,0
